source,path,category,subject_id,n_frames,has_nan,foot_skate,ground_pen,float_gap,max_jerk,max_speed,bone_cv,mean_speed,static_flag,outlier_flag,qc_pass,fail_reasons
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_shake_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,87,0,0.18271225067253088,0.00161410564945073,0.0023754289400803597,506.17353279943677,3.215960754934988,4.1980573901669705e-16,0.3424027944197752,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_knees_stageii.npz,Basic Locomotion,DFaust/DFaust,290,0,0.08250777552106686,0.003116505330038093,0.019567928139965995,777.3593083003254,5.405172132540436,2.2356971628953066e-16,0.2392069233356397,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,405,0,0.022226350301696014,0.0036566606622948504,0.005151609565836046,125.55349190077862,1.0232070921356018,2.1348305277947317e-16,0.14386390901362248,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_running_on_spot_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,180,0,0.3104860506670362,0.013687316988462775,0.01522025741275801,2838.9406881030804,6.6368846212368595,2.068512639949399e-16,0.9466196854608327,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_jiggle_on_toes_stageii.npz,Basic Locomotion,DFaust/DFaust,101,0,0.13748497722804004,0.004109766526981473,0.005367206390178625,617.2127047036993,2.971364041579224,2.6318665465256964e-16,0.41719795152027134,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_light_hopping_stiff_stageii.npz,Basic Locomotion,DFaust/DFaust,91,0,0.15470195813589127,0.004069602444645648,0.011446728933086847,536.9736029465851,1.312965163141397,2.413734415858941e-16,0.4641609005782765,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_jumping_jacks_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,145,0,0.35923356481764723,0.005195020076520689,0.020747990241856362,775.3698424406261,5.1387979551325484,2.2658843447623835e-16,0.9395724748085507,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_punching_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,97,0,0.05835370274365978,0.0011100838834942105,0.002134864281111981,1168.2874159674102,4.741715570594919,1.8953266670785525e-16,0.32006260564856903,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_7_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,67,0,0.011863117768916452,0.00035742546189581367,0.0010881289984809583,192.98555535497937,2.6993482022331903,3.050186624133133e-16,0.13283109028003992,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_9_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,85,0,0.0128873073933248,0.00029427529765290453,0.001307008213092098,217.46279219315335,3.2709868125578945,3.4148682798806043e-16,0.14304851892521822,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_8_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,138,0,0.16589183311635922,0.006303165964539284,0.021758315613501646,612.0048383325703,4.442795691405627,2.7637161712291324e-16,0.8301903576557785,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_19_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,87,0,0.08328742011413418,0.011497355436082454,0.0363592788470634,650.1553658384681,4.453802972338291,4.2442251687700045e-16,0.7504647687202249,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_1_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,74,0,0.007921022718260933,0.00025183797107304726,0.0010091482531818588,93.80150503688454,1.8017564766135008,2.919066425572546e-16,0.10468440435694716,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_3_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,80,0,0.010513366749739655,0.00018264537444745112,0.0007233407211010429,580.5424354688413,2.2217694533525765,2.4726277121555616e-16,0.14395922775920753,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_4_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,102,0,0.2728877592950496,0.005644594987318751,0.011451885319857871,511.7083560412073,2.1262745403091303,2.822649193123145e-16,0.5431617302749687,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_17_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,244,0,0.6469985286723184,0.008815336046892337,0.01242979479435613,361.13809672575974,3.771792676399788,2.8061968456811026e-16,0.7181986572769319,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_5_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,89,0,0.012816145924650028,0.0006488759631041918,0.007275547576298572,435.73446510766394,2.3631167516251876,2.3477268897242823e-16,0.15213113357090483,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_2_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,72,0,0.009811374521010512,0.00031098364859080045,0.0005323325123118006,210.12668068609756,2.469433021387843,2.7700216231604485e-16,0.10323315975760113,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_14_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,302,0,0.8049683370499527,0.013583098897637393,0.012108548533140188,523.3407880901437,5.429949447714755,2.8357608531026573e-16,0.9504643113014439,0,1,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_10_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,101,0,0.02558985809244905,0.0003669607716625528,0.002094254692670175,421.0443287145172,5.622307008901287,3.1173215318812617e-16,0.2780690735583291,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_20_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,219,0,0.2119516710071227,0.012520645981591047,0.019842052078277217,249.95219930445734,3.0607199676676866,2.558939284750661e-16,0.4228862306575747,0,1,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_15_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,50,0,0.01669093284094536,0.0012018562625890755,0.002005891223515098,390.16668309221956,3.546923971996295,2.633812486784511e-16,0.2672644456224024,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_13_poses.npz,Unstructured / OOD,BMLmovi/BMLmovi,326,0,0.3857433210573835,0.010314767010252492,0.02590011479578931,538.8732766666694,3.1320985169507223,2.9440324076425335e-16,0.5880958391356238,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_6_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,73,0,0.18886747841991933,0.0033250524835333316,0.008685273595786872,749.7253582696866,7.397915685367199,2.7634547789183635e-16,0.3328355750067462,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_18_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,115,0,0.13992871933448556,0.008463898661687265,0.015932056906704982,236.312782329138,1.3803802676939891,2.3001339696708516e-16,0.4206278005996196,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_12_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,102,0,0.016336797796757556,0.0008384993427267225,0.008248209240848084,452.94928813469073,3.2007570541396606,2.950514066275339e-16,0.2370257610180185,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_21_poses.npz,Unstructured / OOD,BMLmovi/BMLmovi,286,0,0.14837690044529012,0.024520967309402255,0.03521028960022708,359.83760615492696,3.1520001067240355,2.8752476369119384e-16,0.3593091360827222,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_11_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,255,0,0.6355623986151554,0.005762558602297742,0.012972204986563575,383.3161242744038,3.6665210221148445,2.4163287937718137e-16,0.6679398316602402,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_28_F_MoSh/Subject_28_F_16_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,74,0,0.011005552342776764,0.00035353307670097354,0.0015687452239324315,251.34147280816532,2.5729613626526557,3.040592382185083e-16,0.13082338900724164,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_12_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,127,0,0.3069508287237663,0.005209630971895066,0.008885509766099992,399.43485073840054,5.794731728799495,4.067842242551696e-16,0.3726114891471429,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_13_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,144,0,0.16923977477741536,0.004986193711087155,0.02827495799319005,507.30567070936803,3.996037143623966,2.8097721853569335e-16,0.6521566348865356,0,1,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_6_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,112,0,0.009078132525688547,0.00033962354866294857,0.0015725483908600527,146.24955467228654,2.8922616927047473,2.744867182045172e-16,0.1059791687250373,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_1_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,349,0,0.107449715974102,0.005972690259782192,0.007658035328526623,274.95293583803266,1.6006133172367942,2.51541557599744e-16,0.23011188355803094,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_20_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,320,0,0.5830591641889149,0.00502225477882459,0.010536857448948417,444.7038795809859,4.359356523425254,2.4844436779456377e-16,0.6463600903451177,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_4_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,230,0,0.1363980353602352,0.00460312505976313,0.022074052922101635,307.6099339612982,1.753924369810723,2.3310902004775097e-16,0.2649254566078469,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_14_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,84,0,0.021293796131289965,0.0005247880188253284,0.004335931704934948,274.41417845660334,3.744072310766638,3.475117037579765e-16,0.18772160434405238,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_10_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,95,0,0.05660463357434993,0.004712130607250392,0.03175299199448274,555.4964455170285,2.562078519252985,3.3451798270636555e-16,0.4370405740166065,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_16_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,115,0,0.007028488871769977,0.0006953480232057635,0.0010149524643303983,151.907417343377,2.266395689072512,2.4011956199049394e-16,0.12058512237244906,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_7_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,202,0,0.11273311914435907,0.0029284298319218398,0.0023854687391453317,276.896167350823,2.588298207502296,2.728431347822905e-16,0.30512604911564345,0,1,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_11_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,273,0,0.5322620018293018,0.006183300936437655,0.009551792700675896,349.0226108903445,3.964400641103556,2.7584314472724975e-16,0.6298204846527342,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_15_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,112,0,0.00486826074296059,0.00015849439352295553,0.0008349949453688565,125.37786708156207,3.0638784402734403,2.834495978926978e-16,0.07288350199035493,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_8_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,164,0,0.1073843539027809,0.008208268060145683,0.027790792933509816,304.4818064123754,3.4444210813942804,2.527406460794944e-16,0.3819624856730032,0,1,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_5_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,108,0,0.015054474977723987,0.0006063479972590136,0.0010591129617079122,212.04461138317248,3.260584119041508,2.653601507924568e-16,0.1449960827809225,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_9_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,115,0,0.010053252427334774,0.0009785169087027062,0.0024990452074334923,166.82963534474445,3.3777887498739863,2.42117484469192e-16,0.15904393604205108,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_19_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,100,0,0.005476840034787161,0.0003110806076906925,0.001563034345329577,108.98261105174328,2.109375576869162,2.6906258358597487e-16,0.09959412859651134,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_18_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,241,0,0.6105880572623825,0.012576475077309066,0.012428929190447628,402.59516205739953,3.7772472162116473,2.5447046224612995e-16,0.6622675443538167,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_17_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,118,0,0.0103825344057296,0.000814744258861956,0.002164774191944205,143.55953516748613,2.3748262137164367,2.5969887145308166e-16,0.1426318873173483,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_3_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,107,0,0.006713305412770208,0.0003367487639544346,0.0013660167837080128,468.71190387259804,2.8530583111980388,2.522513589368829e-16,0.14067872666283301,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_2_poses.npz,Unstructured / OOD,BMLmovi/BMLmovi,488,0,0.15978173293511522,0.01530357769542553,0.016450025349353345,301.0039755766467,2.0393925387940453,2.6981627079929773e-16,0.2963652390821658,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_80_F_MoSh/Subject_80_F_21_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,215,0,0.13313466107807861,0.004687732837885301,0.013024774727260206,300.6668388883529,1.1701737299136057,2.531063319314442e-16,0.32139982054885335,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_1_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,330,0,0.27689023334341545,0.0020489562248130347,0.002899776711713195,319.6614537152403,1.7598499865605928,2.6557397712713816e-16,0.2827265174473457,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_3_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,327,0,0.1198053471460002,0.00603763718523873,0.010336749079721416,225.57760018680196,2.0124219576640376,2.5275716428547726e-16,0.22827148096955546,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_15_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,205,0,0.052025426295114044,0.002813652404033927,0.0039296436126382145,281.27138498617666,4.553581602869363,2.352955951615992e-16,0.25427512211029635,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_7_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,490,0,0.21199166742722492,0.00518321660113569,0.02245217373554679,271.864965738286,2.2239634496257312,3.0626339150052615e-16,0.2687229557704207,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_19_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,178,0,0.04570013457257634,0.0058273322596512035,0.014898276887448578,822.6625814679601,7.470121395375177,2.389641376295596e-16,0.4913855766609909,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_17_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,91,0,0.007068700479246117,0.0003951533013312643,0.0014358968140852357,193.339753015626,2.962759185170582,2.3705452802785035e-16,0.09448626804447458,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_16_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,105,0,0.02723204018945695,0.0011071182406451688,0.0035950154900152714,538.5735069255386,2.759648401109464,2.5618427522278627e-16,0.15611032239972517,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_11_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,343,0,0.33261024956128105,0.003990094673721304,0.007899834488668808,238.39712403501832,2.4027443387154044,2.6822387349714246e-16,0.3413568800376314,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_14_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,107,0,0.005982592131502417,0.0002646869411854409,0.00291504922125211,242.5035294063349,3.151447929652806,2.2592961248100465e-16,0.07946800733641617,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_12_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,93,0,0.006085097011022739,0.00013671996311591717,0.002411053760450463,170.1987985921315,2.424575608895849,2.8325419566469386e-16,0.07627084871266865,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_13_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,81,0,0.006212715662959494,0.0005682787638729509,0.004139576701448294,232.2701319700593,3.5326715842919114,2.61239161073804e-16,0.10496776009944053,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_5_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,115,0,0.027372311764163167,0.0027754283140291863,0.0034475745075285003,192.31476316380056,2.7795273237766542,2.4459619619259865e-16,0.13346096936077043,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_18_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,133,0,0.25342289103302384,0.0016824713923906292,0.005045768382856065,276.57254716131416,3.6905883683676497,3.457126644815933e-16,0.23231958998886768,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_4_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,110,0,0.006439298325087538,0.000551929864266109,0.002382990992475253,568.93573586315,2.036634836991223,2.6036076666403563e-16,0.12492956533261662,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_9_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,141,0,0.012028834603183394,0.0013194499039877502,0.004338255412498236,831.65894714777,3.995204997415301,2.948476686157198e-16,0.18643278832817448,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_20_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,55,0,0.21583089874678268,0.004350573542032266,0.013632074413074804,617.7940860092376,4.217153232142486,3.503822406589747e-16,0.6211072111625375,0,1,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_21_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,156,0,0.13642061510116707,0.004424949081244865,0.00586704097789853,340.9611072645611,2.0995703010998086,2.409838656317249e-16,0.3571738089685591,0,1,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_6_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,136,0,0.08971976065669143,0.0017478206345291048,0.003254762465230522,232.5962818265151,4.273903987962217,2.476994224362249e-16,0.3086921711760842,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_2_poses.npz,Unstructured / OOD,BMLmovi/BMLmovi,501,0,0.08282374329590485,0.008003396783690574,0.042145392736798216,375.7090105857468,3.5344413333142723,2.449595366547758e-16,0.2191617776709278,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_12_F_MoSh/Subject_12_F_8_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,96,0,0.04142959475982008,0.0032376299714727387,0.0021401906782236683,208.52378485187194,2.9331593309286177,2.5693435248148363e-16,0.18324545034866327,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_16_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,160,0,0.03271023206900231,0.006387982648234785,0.006811918544168634,216.71940170305547,3.2523234556378124,2.3166470149649575e-16,0.31948986185009154,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_1_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,85,0,0.007764607239387722,0.0007809139712148794,0.001356502057980838,213.58977721740666,3.23850367772914,3.302922819959509e-16,0.09829602545282512,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_5_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,203,0,0.18474656118941815,0.00313219324749961,0.011846130062693416,273.6387105790643,2.0365939470068524,2.3917328104334004e-16,0.35121275113615674,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_18_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,132,0,0.13770913690661143,0.008917100529781914,0.00956879641444465,747.9992096332082,2.454823587747543,2.641942734790832e-16,0.46530067163101213,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_21_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,312,0,0.32049779035091086,0.003609105562769035,0.020475386357324973,534.6482722059059,2.4265299521988424,2.923323699277818e-16,0.3880307172310647,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_11_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,144,0,0.19325699362117343,0.005929351797059053,0.011498190087342715,587.6768153183186,2.892169877038201,2.843742042121264e-16,0.4521253666752848,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_4_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,199,0,0.8374948620770156,0.005588307408358572,0.010273811198567212,684.8616282102773,4.332604124336512,2.310285054187351e-16,0.8788087402323318,0,1,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_2_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,125,0,0.020287321568151644,0.002950226974716512,0.004447975990336028,311.63985309279786,3.7332790504770967,3.3647416843720054e-16,0.26082302678053554,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_19_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,117,0,0.010230894735066455,0.0017567710377140023,0.004870231653777632,783.3545772628851,3.331497789606636,2.386675444740737e-16,0.13507165707230961,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_12_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,213,0,0.8836771632618303,0.0070455662484605296,0.012990737653130302,663.4188689426524,5.698616285829152,2.344211516694224e-16,0.9733004028562566,0,1,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_15_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,129,0,0.009819063485128118,0.0004701866652790904,0.007400409613530376,258.6690298256555,3.8053736148105273,2.868728424771368e-16,0.12300699556390286,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_17_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,274,0,0.13562440978712978,0.005289830803851542,0.012032419720570162,334.59801621716366,1.759099932564223,2.5225344411455326e-16,0.3048632148778422,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_10_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,120,0,0.006695212371373001,0.0013711324356679231,0.0016964938131073595,238.50865369697044,3.461859160761817,2.9525441009453296e-16,0.08372392098873134,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_14_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,118,0,0.008112510320887906,0.0003058245977958014,0.0011691473862788238,422.765548071036,3.518716313920715,2.510839676111407e-16,0.16395041708677283,0,0,1,
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_79_F_MoSh/Subject_79_F_9_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,124,0,0.015082986334146686,0.0023897728446166267,0.004462650037536313,345.8670852211764,4.070805690184697,3.015108283146921e-16,0.2043556359912143,0,0,1,
